id	id1	id2	participation	sim_artist	sim_category	sim_genre	sim_title	sim_total	sim_tracks	sim_year
7276	103123	104388	0.333333333333333	1	1	0	0.20412415266037	0.415821140011152	0.29080268740654	0
6810	102216	102264	0.333333333333333	1	1	0.078567415475845	0.083299316465855	0.415820758789778	0.333057820796967	0
6992	105786	7794	0.333333333333333	1	1	0	0.081649653613567	0.415788728743792	0.413082718849182	0
7218	108879	109418	0.333333333333333	1	1	0	0.203804835677147	0.415759849051635	0.29075425863266	0
8290	102006	103337	0.333333333333333	1	1	0.100000023841858	0.1247219145298	0.415737271308899	0.269701689481735	0
501	101553	102812	0.333333333333333	1	1	0	0.187557563185692	0.415686957538128	0.306564182043076	0
5173	106902	107101	0.333333333333333	1	1	0	0.091905184090138	0.415648431827625	0.40198540687561	0
4030	104719	104726	0.333333333333333	1	1	0	0.142009392380714	0.415648100276788	0.351879209280014	0
1966	104238	104242	0.333333333333333	1	1	0	0.15021950006485	0.415591364105543	0.343328684568405	0
1964	102611	103950	0.333333333333333	1	1	0	0.115470044314861	0.415533049652974	0.377728253602982	0
1471	105331	106670	0.333333333333333	1	1	0	0.207233414053917	0.415521236757437	0.285894006490707	0
5888	101914	101940	0.333333333333333	1	1	0	0.186269372701645	0.41551918288072	0.306845724582672	0
8498	104274	107454	0.333333333333333	1	0	0.75	0.088816411793232	0.415507526447376	0.404228746891022	0.25
7659	101770	108960	0.333333333333333	1	0.222222208976746	1	0.022727280855179	0.415492154657841	0.24800343811512	0
2253	103943	104168	0.333333333333333	0.321584641933441	1	0	0.159587070345879	0.415475117663542	0.511678993701935	0.5
6392	105077	107404	0.333333333333333	1	1	0	0.142857134342194	0.415459533532461	0.34990006685257	0
4269	104813	105294	0.333333333333333	1	1	0	0.125	0.415447026491165	0.367682158946991	0
7290	105219	107433	0.333333333333333	1	1	0	0.101015247404575	0.41534544651707	0.391057431697846	0
6195	102336	103719	0.333333333333333	1	1	0.142857134342194	0	0.415266886353493	0.348744183778763	0
1767	101975	108060	0.333333333333333	1	0	0	0.178174167871475	0.415241693456968	0.563275992870331	0.75
4704	109538	109594	0.333333333333333	1	1	0	0.216595411300659	0.415201639135679	0.274614423513412	0
6112	104508	105810	0.333333333333333	1	1	0	0.09564595669508	0.415172809114059	0.395390897989273	0
1515	109139	109166	0.333333333333333	1	1	0	0.155555546283722	0.415171171228091	0.335471481084824	0
2497	102309	103637	0.333333333333333	1	1	0	0.142500653862953	0.415143482387066	0.348360240459442	0
6271	107112	107171	0.333333333333333	1	1	0	0.116084143519402	0.415137313306332	0.374739736318588	0
2378	101553	104009	0.333333333333333	1	1	0	0.012598826549947	0.415135877672583	0.47821643948555	0
2349	108408	108473	0.333333333333333	1	1	0	0.178526595234871	0.415072210133076	0.311906665563583	0
2241	105020	105022	0.333333333333333	1	1	0	0.114648886024952	0.415069700529178	0.375769317150116	0
6085	104508	105832	0.333333333333333	1	1	0	0.173376813530922	0.415059131880601	0.316977977752686	0
1518	6925	9229	0.333333333333333	1	1	0	0.074226938188076	0.415047222127517	0.416056394577026	0
7354	102018	103605	0.333333333333333	1	1	0	0.175534904003143	0.415005515019099	0.31449818611145	0
1333	105160	6354	0.333333333333333	1	1	0	0.138043910264969	0.415005380908648	0.35198837518692	0
2830	109033	109436	0.333333333333333	1	1	0	0.117654554545879	0.414946306496859	0.372023284435272	0
400	101798	5477	0.333333333333333	1	1	0	0.101015247404575	0.414942653228839	0.38864067196846	0
578	107448	8473	0.333333333333333	1	1	0	0.170103445649147	0.414907815555732	0.319343447685242	0
487	101970	9678	0.333333333333333	1	0	1	0.120095916092396	0.414836497356494	0.36892306804657	0
3315	102955	103139	0.333333333333333	1	1	0	0.10421483963728	0.41482051089406	0.384708225727081	0
5677	103664	103668	0.333333333333333	1	1	0	0.12747548520565	0.414813714722792	0.361406803131104	0
905	102755	102760	0.333333333333333	1	1	0	0	0.414795736471812	0.488774418830872	0
3331	104272	104275	0.333333333333333	1	1	0	0.134310677647591	0.414769160250823	0.354304283857346	0
88	105357	106585	0.333333333333333	1	1	0	0.199999988079071	0.414758195479711	0.288549184799194	0
8499	102147	103468	0.333333333333333	1	1	0	0.144010722637176	0.414752711852392	0.344505548477173	0
813	101801	102507	0.333333333333333	1	1	0	0.13772052526474	0.414739057421684	0.350713819265366	0
3120	102372	105405	0.333333333333333	1	0	0.428571403026581	0.111111104488373	0.414720311760902	0.448639363050461	0.5
8306	102006	102013	0.333333333333333	1	1	0	0.180534169077873	0.414718138674895	0.307774662971497	0
6395	100253	100507	0.333333333333333	1	1	0	0.069920592010021	0.414714439461629	0.41836604475975	0
4545	106151	107474	0.333333333333333	1	1	0	0.118716470897198	0.414577477922042	0.368748396635056	0
7757	101622	101627	0.333333333333333	1	1	0.100000023841858	0.072168782353401	0.414552641411622	0.315147042274475	0
417	105198	105840	0.333333333333333	1	1	0	0.162359297275543	0.414490312337875	0.324582576751709	0
6682	109527	109594	0.333333333333333	1	1	0	0.141421347856522	0.41447702050209	0.345440775156021	0
8824	100510	100514	0.333333333333333	1	1	0	0.20412415266037	0.414438803990682	0.282508671283722	0
4022	100913	100943	0.333333333333333	1	1	0.078567415475845	0.074230752885342	0.414436200012763	0.333819031715393	0
42	103038	103114	0.333333333333333	1	1	0	0.188074186444283	0.414412471155326	0.298400640487671	0
8248	102000	103376	0.333333333333333	1	1	0	0.216506347060204	0.41434603681167	0.269569873809814	0
977	101303	101344	0.333333333333333	1	1	0	0.158119663596153	0.414334314564864	0.32788622379303	0
7553	104222	106831	0.333333333333333	1	0	0.100000023841858	0.254587560892105	0.414327676097552	0.381378471851349	0.75
3834	101576	106351	0.333333333333333	1	0	0	0.197503209114075	0.414218386014303	0.537807106971741	0.75
3533	101313	102634	0.333333333333333	1	0	0.083333313465119	0.147614270448685	0.414201065897942	0.504258811473846	0.75
2232	101705	102562	0.333333333333333	1	1	0	0.201639369130135	0.414184036354224	0.283464848995209	0
6175	102583	103878	0.333333333333333	1	1	0	0.25018510222435	0.414103905359904	0.234438329935074	0
3745	104169	104177	0.333333333333333	1	1	0	0.162464022636414	0.414083570241928	0.322037398815155	0
878	104995	105654	0.333333333333333	0.083333343267441	1	0	1	0.414064183831215	0.401051759719849	0
4577	104136	104901	0.333333333333333	1	0	0.247435823082924	0.18024331331253	0.414058022201061	0.306668996810913	0.75
1958	106200	107236	0.333333333333333	1	1	0	0.162722617387772	0.41396775841713	0.321083933115005	0
621	102086	105986	0.333333333333333	1	0	0.173205077648163	0.190940648317337	0.41395536561807	0.36958646774292	0.75
309	102180	102216	0.333333333333333	1	1	0	0.194787532091141	0.413915341099103	0.288704514503479	0
4192	108637	108638	0.333333333333333	1	1	0	0.17911821603775	0.413915241758029	0.304373234510422	0
3983	102419	102436	0.333333333333333	1	1	0	0.139420285820961	0.413863616685073	0.343761414289474	0
8429	102195	104275	0.333333333333333	1	1	0	0.118988074362278	0.413863491266966	0.364192873239517	0
4560	100733	101984	0.333333333333333	1	0	1	0.177140071988106	0.413823974629243	0.305803775787354	0
3040	104611	105986	0.333333333333333	1	1	0	0.125	0.413813635706902	0.357881814241409	0
8214	102016	109429	0.333333333333333	1	0.222222208976746	0	0.232189774513245	0.413799633582433	0.278385818004608	0.75
2275	105260	106592	0.333333333333333	1	1	0	0.077121905982494	0.41374750311176	0.405363112688065	0
3358	102881	102940	0.333333333333333	1	1	0	0.142857134342194	0.413667768239975	0.339149475097656	0
497	105200	106897	0.333333333333333	1	1	0	0	0.413617337743441	0.481704026460648	0
1384	102604	103904	0.333333333333333	1	1	0	0.188982233405113	0.413537867367268	0.292244970798492	0
3105	105240	106590	0.333333333333333	1	1	0	0.092592597007752	0.413512234886487	0.388480812311172	0
7331	104329	104330	0.333333333333333	1	1	0.090909063816071	0.045360919088125	0.413492082928618	0.344682514667511	0
1043	101841	103173	0.333333333333333	1	1	0	0.090909086167812	0.41347578043739	0.389945596456528	0
6234	101023	102209	0.333333333333333	1	0	0.111111104488373	0.091405890882015	0.413450244814158	0.528184473514557	0.75
7231	102267	102281	0.333333333333333	1	1	0	0.124163873493671	0.413435867677132	0.356451332569122	0
7760	101627	102903	0.333333333333333	1	1	0	0.114904843270779	0.413434067120155	0.36569955945015	0
5459	101028	101076	0.333333333333333	1	1	0	0.172218501567841	0.413404683272044	0.308209598064423	0
7599	105077	106732	0.333333333333333	1	1	0	0	0.413366263111432	0.480197578668594	0
2971	104611	105958	0.333333333333333	1	1	0	0.111755855381489	0.413313921540976	0.368127673864365	0
3436	100909	103148	0.333333333333333	1	0	0.166666686534882	0.179843679070473	0.413309591511885	0.383347183465958	0.75
5434	101028	101064	0.333333333333333	1	1	0	0.118530951440334	0.413255317757527	0.361000955104828	0
7769	100534	101874	0.333333333333333	1	0	0	0.195480972528458	0.413218811154366	0.533831894397736	0.75
1101	106579	107404	0.333333333333333	1	1	0	0.102062076330185	0.413205862045288	0.377173095941544	0
6837	102216	103589	0.333333333333333	1	1	0	0.100610375404358	0.41316664715608	0.37838950753212	0
14	104374	104384	0.333333333333333	1	1	0	0.071824304759502	0.413130644708872	0.406959563493729	0
8486	103351	103376	0.333333333333333	1	1	0	0.173205062747002	0.413073115050793	0.305233627557755	0
2307	100007	100056	0.333333333333333	1	1	0.100000023841858	0.084862515330315	0.41294318685929	0.292796581983566	0
2565	101211	101401	0.333333333333333	1	1	0	0.115384608507156	0.412928099433581	0.36218398809433	0
1200	100430	106589	0.333333333333333	1	0.5	0.216595411300659	0.13749298453331	0.412902553876241	0.373326927423477	0.25
802	100101	107506	0.333333333333333	1	0.142857134342194	0.142857134342194	0.123717911541462	0.412902381271124	0.317982107400894	0.75
2445	100001	100044	0.333333333333333	1	1	0	0.04303315281868	0.412786925832431	0.433688402175903	0
2190	101665	104257	0.333333333333333	1	1	0	0.125791147351265	0.412769041955471	0.350823104381561	0
7797	100212	102445	0.333333333333333	1	0	0	0.173205077648163	0.412745942672094	0.553270578384399	0.75
1808	101975	108085	0.333333333333333	1	0	0	0.196261346340179	0.412728061278661	0.530107021331787	0.75
6225	106020	106045	0.333333333333333	1	1	0	0.174801468849182	0.412726774811745	0.301559180021286	0
7314	101613	101615	0.333333333333333	1	1	0	0	0.412725701928139	0.476354211568832	0
8454	102195	104272	0.333333333333333	1	1	0	0.120783470571041	0.412699146817128	0.355411410331726	0
8453	102486	102692	0.333333333333333	1	1	0	0.170264214277267	0.412677943706512	0.305803447961807	0
1422	101519	102804	0.333333333333333	0.210406348109245	1	0	0.618589520454407	0.412673272192478	0.647043764591217	0
270	104585	107039	0.333333333333333	0.142857134342194	1	0	0.083333343267441	0.412638574838638	0.499640971422195	0.75
4209	100916	103122	0.333333333333333	1	0	0.199999988079071	0.082478605210781	0.412595047305028	0.443091690540314	0.75
3536	101553	101567	0.333333333333333	1	1	0	0.147734194993973	0.412550881505013	0.327571094036102	0
2438	102221	103136	0.333333333333333	0.801783740520477	1	0	0.083592794835568	0.412546817213297	0.589904367923737	0
7187	105085	105257	0.333333333333333	1	1	0	0.076149374246597	0.412440006931623	0.39849066734314	0
8471	105615	6925	0.333333333333333	1	1	0	0.102062076330185	0.412436828017235	0.372558891773224	0
6237	101023	103535	0.333333333333333	1	0	0	0.18788854777813	0.412419882913431	0.536630749702454	0.75
5772	108670	108693	0.333333333333333	1	1	0	0.108588136732578	0.412416623284419	0.365911602973938	0
8490	103356	104696	0.333333333333333	1	0	0.176776692271233	0.203038141131401	0.412351414561272	0.344293653964996	0.75
5204	103206	103265	0.333333333333333	1	1	0	0.048112530261278	0.412283532942335	0.425588667392731	0
744	102519	103846	0.333333333333333	1	1	0	0.196249559521675	0.412274229029814	0.277395814657211	0
2949	105700	105701	0.333333333333333	1	1	0	0.088240906596184	0.41226984312137	0.385378152132034	0
7920	100765	104185	0.333333333333333	1	0	0.199999988079071	0.248863607645035	0.412253096699715	0.274654984474182	0.75
1038	102272	5324	0.333333333333333	1	1	0	0.101015247404575	0.412222014119228	0.372316837310791	0
5963	101914	101986	0.333333333333333	1	1	0	0.196428567171097	0.412214194734891	0.276856601238251	0
2367	104498	104805	0.333333333333333	1	1	0	0.070710696280003	0.412205081433058	0.402519792318344	0
5207	100733	100780	0.333333333333333	1	1	0	0.186339005827904	0.412171276907126	0.286688655614853	0
3570	104945	107191	0.333333333333333	1	1	0	0.163663417100906	0.412150099873543	0.30923718214035	0
1148	100308	100389	0.333333333333333	1	1	0	0.197042524814606	0.412146384517352	0.275835782289505	0
2424	104789	106744	0.333333333333333	1	1	0	0.050000011920929	0.412094657619794	0.422567933797836	0
1631	101893	104031	0.333333333333333	1	1	0	0.173054665327072	0.412093574802081	0.299506783485413	0
6953	101064	101076	0.333333333333333	1	1	0	0.165201887488365	0.412092280884584	0.307351797819138	0
1747	102180	102192	0.333333333333333	1	1	0	0.143924579024315	0.412091163297494	0.328622400760651	0
6071	106009	107336	0.333333333333333	1	1	0	0.130437284708023	0.411990414063136	0.341505199670792	0
2475	109735	109759	0.333333333333333	1	1	0	0.106229573488235	0.411983842651049	0.36567348241806	0
457	104006	104059	0.333333333333333	1	1	0	0	0.411964029073715	0.471784174442291	0
4089	100913	100989	0.333333333333333	1	1	0	0.189736649394035	0.411963435510794	0.282043963670731	0
508	104140	104153	0.333333333333333	1	1	0	0.058925572782755	0.41195953451097	0.412831634283066	0
727	108902	109346	0.333333333333333	1	1	0	0.141421362757683	0.411920013527076	0.33009871840477	0
5495	102747	103074	0.333333333333333	0.575565576553345	1	0	0.176325157284737	0.41189106553793	0.719455659389496	0
8439	102195	104282	0.333333333333333	1	1	0	0.123192645609379	0.41189098979036	0.348153293132782	0
4056	106310	8917	0.333333333333333	1	1	0	0.141292154788971	0.411853407820066	0.329828292131424	0
5524	8114	8445	0.333333333333333	1	1	0	0.088388346135616	0.411733084668716	0.382010161876678	0
3625	101316	102661	0.333333333333333	1	0	0	0.23239041864872	0.411727430919806	0.487974166870117	0.75
4397	109543	109571	0.333333333333333	1	1	0	0.058321181684733	0.411712979897857	0.411956697702408	0
320	106044	106780	0.333333333333333	1	1	0	0.070710696280003	0.411711162577073	0.399556279182434	0
7454	104346	104348	0.333333333333333	1	1	0	0.193350091576576	0.411672341326872	0.276683956384659	0
5852	101916	104176	0.333333333333333	1	1	0	0.168654799461365	0.41165096561114	0.301250994205475	0
4208	105804	105832	0.333333333333333	1	1	0.100000023841858	0.078444570302963	0.411638061205546	0.291383773088455	0
3886	100916	100995	0.333333333333333	1	1	0	0.151185780763626	0.41163602968057	0.318630397319794	0
8117	107336	107848	0.333333333333333	0.857142865657806	0	0	0.257744550704956	0.411631862322489	0.604903757572174	0.75
8510	108244	108274	0.333333333333333	1	1	0	0	0.411607598265012	0.469645589590073	0
343	102863	102867	0.333333333333333	1	1	0	0.172005221247673	0.411607506374518	0.297639816999435	0
5950	102207	102281	0.333333333333333	1	1	0	0.140270903706551	0.411505781114101	0.328763782978058	0
1786	102611	102687	0.333333333333333	1	1	0.166666686534882	0.068041391670704	0.411490347236395	0.234234005212784	0
2619	101123	102317	0.333333333333333	1	0	1	0.147196009755135	0.411462975045045	0.321581840515137	0
3414	101618	108023	0.333333333333333	1	0	0	0.260869562625885	0.411460717519124	0.457894742488861	0.75
8814	103345	103356	0.333333333333333	1	1	0	0.143451139330864	0.411408218244712	0.324998170137405	0
7419	102016	103637	0.333333333333333	1	1	0	0.137702420353889	0.411391196151574	0.330644756555557	0
1096	105204	106536	0.333333333333333	1	1	0	0.193516299128532	0.411368516584237	0.274694800376892	0
840	105109	106438	0.333333333333333	1	1	0	0.099999994039536	0.411306450764338	0.367838710546494	0
670	108980	108985	0.333333333333333	1	1	0	0.140788599848747	0.411282939215501	0.32690903544426	0
5976	102216	109601	0.333333333333333	1	0.100000023841858	0.100000023841858	0.15275251865387	0.411222303907077	0.364581257104874	0.75
8517	104200	104214	0.333333333333333	1	1	0	0.150231301784515	0.411220182975133	0.317089796066284	0
6685	109529	109579	0.333333333333333	1	1	0	0.137648776173592	0.411206093927224	0.329587787389755	0
5233	102009	103286	0.333333333333333	1	1	0.125	0.079056940972805	0.411174489806096	0.26298999786377	0
8262	108906	108915	0.333333333333333	1	1	0	0.045360919088125	0.411168962096175	0.421652853488922	0
5247	102912	102959	0.333333333333333	1	1	0	0.11889872699976	0.411155160516501	0.348032236099243	0
3540	105236	106591	0.333333333333333	1	1	0	0.135651543736458	0.41112411270539	0.33109313249588	0
142	107189	8908	0.333333333333333	1	1	0	0.157966554164887	0.411123851935069	0.308776557445526	0
4969	102000	103342	0.333333333333333	1	1	0	0.126906752586365	0.411095495025317	0.339666217565536	0
4046	100913	100964	0.333333333333333	1	1	0	0.133166566491127	0.411011052628358	0.332899749279022	0
6548	109195	109399	0.333333333333333	1	1	0	0.206699937582016	0.410983443260193	0.259200721979141	0
7937	101158	101238	0.333333333333333	1	1	0	0.152764901518822	0.410948616762956	0.312926799058914	0
544	105356	105373	0.333333333333333	1	1	0	0.115470044314861	0.410919858763615	0.35004910826683	0
1652	102373	102894	0.333333333333333	1	1	0	0.123091489076614	0.410903796553612	0.342331290245056	0
4175	101567	101576	0.333333333333333	1	1	0	0.199204757809639	0.410881283382575	0.266082942485809	0
8676	101605	101623	0.333333333333333	1	1	0.142857134342194	0.073465637862682	0.410840197155873	0.248718410730362	0
1882	104603	106760	0.333333333333333	1	1	0	0	0.410788257916768	0.46472954750061	0
8047	104805	105529	0.333333333333333	1	1	0	0.089442744851112	0.410774064560731	0.375201642513275	0
2486	100103	100381	0.333333333333333	1	1	0	0.162097215652466	0.410756890972455	0.302444130182266	0
1010	107088	8538	0.333333333333333	1	1	0	0	0.410751263300578	0.464507579803467	0
7502	107088	7606	0.333333333333333	1	1	0	0	0.410751263300578	0.464507579803467	0
7679	103127	104461	0.333333333333333	1	1	0	0.152714639902115	0.410742829243342	0.311742335557938	0
4557	103550	103620	0.333333333333333	1	1	0	0.199324652552605	0.410672880709171	0.264712631702423	0
1658	107071	107080	0.333333333333333	1	1	0	0.146385014057159	0.410644794503848	0.317483752965927	0
7090	102195	104342	0.333333333333333	1	1	0	0.13201230764389	0.410636842250824	0.331808745861053	0
2163	107443	107474	0.333333333333333	1	1	0	0.148757264018059	0.410636313259602	0.315060615539551	0
5097	108347	109612	0.333333333333333	1	0.199999988079071	0.199999988079071	0.169172272086144	0.410549076894919	0.394122213125229	0.5
613	101313	102617	0.333333333333333	1	0	0.166666686534882	0.225524440407753	0.410528463621934	0.320979654788971	0.75
8443	106009	106655	0.333333333333333	1	1	0	0.107043609023094	0.410512529313564	0.356031566858292	0
913	103843	103853	0.333333333333333	1	1	0	0.165359452366829	0.410431596140067	0.297230124473572	0
3407	100916	103058	0.333333333333333	1	0	0	0.1561249345541	0.410394050180912	0.556239366531372	0.75
3722	109604	109725	0.333333333333333	1	1	0	0.141601622104645	0.410377939542135	0.320666015148163	0
4373	100432	107288	0.333333333333333	1	0.5	0	0.198737323284149	0.410338232914607	0.513292074203491	0.25
314	108607	108670	0.333333333333333	1	1	0	0.102444097399712	0.410288251936436	0.359285414218903	0
1495	104242	104258	0.333333333333333	1	1	0	0.152083039283752	0.410258581240972	0.309468448162079	0
4162	102535	103867	0.333333333333333	1	1	0	0.133122503757477	0.410233234365781	0.32827690243721	0
5769	108312	109612	0.333333333333333	1	0.199999988079071	0.100000023841858	0.159386038780212	0.410213768482208	0.501896560192108	0.5
2326	100007	100063	0.333333333333333	1	1	0	0.125462099909782	0.410212161640326	0.335810869932175	0
3916	109147	109414	0.333333333333333	1	1	0	0.0623609572649	0.410211977859338	0.398910909891128	0
4383	106156	106196	0.333333333333333	1	1	0	0.167075753211975	0.410188312331835	0.294054120779037	0
5242	101705	101731	0.333333333333333	1	1	0	0.182574182748795	0.410184105237325	0.278530448675156	0
6298	105058	106393	0.333333333333333	1	1	0	0.105409272015095	0.41014481211702	0.355459600687027	0
6926	102722	107456	0.333333333333333	0.145833343267441	0	0.111111104488373	1	0.410103932023048	0.453679144382477	0.75
3078	103048	104550	0.333333333333333	1	0	0.25	0.199020236730576	0.410098776221275	0.511572420597076	0.5
3839	101576	105025	0.333333333333333	1	0	0.090909063816071	0.102062076330185	0.410066917538643	0.517430365085602	0.75
3177	104805	106032	0.333333333333333	0.755928933620453	1	0	0.081649675965309	0.410056643188	0.622761249542236	0
2387	101705	103825	0.333333333333333	1	1	0	0.202860206365585	0.410038198033969	0.257368981838226	0
7067	108242	108316	0.333333333333333	1	1	0	0.111111104488373	0.409991696476936	0.348839074373245	0
2001	102754	103870	0.333333333333333	1	1	0	0.157459154725075	0.40997556100289	0.302394211292267	0
489	108502	108505	0.333333333333333	1	1	0	0.141421347856522	0.409941817323367	0.318229556083679	0
6936	101064	101082	0.333333333333333	1	1	0	0.131761565804482	0.409924012919267	0.327782511711121	0
2674	101567	101888	0.333333333333333	1	1	0	0.166666656732559	0.409880290428797	0.292615085840225	0
4318	106153	106174	0.333333333333333	1	1	0	0.112122379243374	0.409879539161921	0.347154855728149	0
1647	102204	104171	0.333333333333333	1	1	0	0.102062076330185	0.409866134325663	0.357134729623795	0
5246	100279	105346	0.333333333333333	1	0.5	0.237170815467834	0.389995902776718	0.409863506754239	0.332014322280884	0
3397	102407	102427	0.333333333333333	1	1	0	0.058321181684733	0.409818466131886	0.400589615106583	0
935	104259	104275	0.333333333333333	1	1	0	0.145383849740028	0.409798709054788	0.313408404588699	0
4924	109438	109445	0.333333333333333	1	1	0	0.124231457710266	0.409719869494438	0.334087759256363	0
433	101659	102975	0.333333333333333	1	1	0	0.142033845186234	0.409701595703761	0.316175729036331	0
1921	100430	101788	0.333333333333333	1	0	0.212132036685944	0.192450076341629	0.409685636560122	0.30353170633316	0.75
7875	101935	104417	0.333333333333333	1	1	0	0.171163305640221	0.409609936177731	0.286496311426163	0
1755	106029	106885	0.333333333333333	1	1	0	0.162497147917748	0.409604308505853	0.295128703117371	0
1644	105250	107400	0.333333333333333	0.167774081230164	1	0	1	0.409551704923312	0.289536148309708	0
6036	102205	102207	0.333333333333333	1	1	0	0.115950189530849	0.409529178092877	0.341224879026413	0
1985	104119	104153	0.333333333333333	1	1	0	0.058925572782755	0.409458747133613	0.397826910018921	0
5379	103326	103327	0.333333333333333	1	1	0	0.077118262648583	0.409402243793011	0.379295200109482	0
6672	108316	108380	0.333333333333333	1	1	0	0.168549969792366	0.409382206698259	0.287743270397186	0
8887	103114	104389	0.333333333333333	1	1	0.100000023841858	0.040824826806784	0.409315068895618	0.315065562725067	0
3995	102535	102599	0.333333333333333	1	1	0	0.135735914111137	0.409307790299257	0.320110827684402	0
1485	103152	103155	0.333333333333333	1	1	0	0.078173592686653	0.40928602963686	0.377542585134506	0
5860	102208	102241	0.333333333333333	1	1	0	0.127656951546669	0.409285672008991	0.328057080507278	0
5894	101914	101945	0.333333333333333	1	1	0	0.138320833444595	0.409279897809029	0.317358553409576	0
1780	101649	101662	0.333333333333333	1	1	0	0.098974324762821	0.40923468892773	0.356433808803558	0
3631	102407	102408	0.333333333333333	1	1	0.199999988079071	0.041239302605391	0.409154265498122	0.213686302304268	0
3500	107439	9798	0.333333333333333	1	0	1	0.102062076330185	0.409095664819082	0.352511912584305	0
8305	102006	102016	0.333333333333333	1	1	0	0.186870634555817	0.409093350172043	0.26768946647644	0
819	104950	8453	0.333333333333333	1	1	0	0.068041391670704	0.409089184055726	0.386493712663651	0
