id	id1	id2	participation	sim_address	sim_city	sim_name	sim_phone	sim_total	sim_type
31	323	509	0.3333333333333333	0.4751311242580414	0.10101524740457535	0.21687424182891846	0.25	0.25190539211034774	0.21650634706020355
32	460	461	0.3333333333333333	0.47354796528816223	1.0	0.06388764828443527	0.5	0.6074871227145195	1.0
33	577	624	0.3333333333333333	0.6666666865348816	1.0	0.31943827867507935	0.5	0.6972209930419921	1.0
34	460	463	0.3333333333333333	0.46083885431289673	1.0	0.12975643575191498	0.5833333730697632	0.509785732626915	0.375
35	331	421	0.3333333333333333	0.7916666269302368	1.0	0.1414213478565216	0.5	0.5866175949573517	0.5
36	301	722	0.3333333333333333	0.34102243185043335	0.8164966106414795	0.041666656732559204	0.4166666865348816	0.34674070626497266	0.1178511455655098
37	425	812	0.3333333333333333	0.2598372995853424	0.10101524740457535	0.4241393506526947	0.14433757960796356	0.1858658954501152	0.0
38	460	462	0.3333333333333333	0.3989279568195343	1.0	0.21523597836494446	0.31180477142333984	0.48519374132156373	0.5
39	569	706	0.3333333333333333	0.4994328022003174	0.3019036650657654	0.0	0.25	0.243258735537529	0.1649572104215622
40	431	755	0.3333333333333333	0.6875	0.8164966106414795	0.0	0.3333333134651184	0.4174659848213196	0.25
41	460	465	0.3333333333333333	0.4455178678035736	1.0	0.2166300266981125	0.5	0.4990962415933609	0.3333333134651184
42	454	524	0.3333333333333333	0.5474986433982849	0.10101524740457535	0.19054333865642548	0.25	0.26111271530389785	0.21650634706020355
43	300	735	0.3333333333333333	0.7083333134651184	0.8164966106414795	0.1414213478565216	0.3333333134651184	0.44240874648094175	0.21245914697647095
44	460	466	0.3333333333333333	0.409655898809433	1.0	0.09682458639144897	0.4166666865348816	0.4096294343471527	0.125
45	582	592	0.3333333333333333	0.0	1.0	0.1428571343421936	0.75	0.5785714268684388	1.0
46	425	831	0.3333333333333333	0.32520467042922974	0.10101524740457535	0.3964124917984009	0.20412413775920868	0.20535130947828292	0.0
47	432	761	0.3333333333333333	0.4954476058483124	0.8164966106414795	0.11858541518449783	0.5	0.42610592395067215	0.19999998807907104
48	333	420	0.3333333333333333	0.7806247472763062	1.0	0.3214550316333771	0.5	0.5204159557819367	0.0
49	340	350	0.3333333333333333	0.7650604248046875	1.0	0.0	0.6666666269302368	0.48634541034698486	0.0
50	460	480	0.3333333333333333	0.4270745813846588	1.0	0.16327327489852905	0.5	0.4613708406686783	0.21650634706020355
51	454	539	0.3333333333333333	0.503891110420227	0.09999999403953552	0.3112202286720276	0.3333333134651184	0.2940091907978058	0.22160130739212036
52	461	469	0.3333333333333333	0.7806247472763062	1.0	0.07856741547584534	0.4166666865348816	0.5551717698574066	0.5
53	340	349	0.3333333333333333	0.6300667524337769	1.0	0.09999999403953552	0.5	0.6460133492946625	1.0
54	201	409	0.3333333333333333	0.3809523582458496	0.0555555522441864	0.14969104528427124	0.4166666865348816	0.2378409296274185	0.18633900582790375
55	10	2	0.3333333333333333	0.5371428728103638	1.0	0.29397234320640564	0.3333333134651184	0.43288970589637754	0.0
56	461	462	0.3333333333333333	0.75	1.0	0.1666666865348816	0.3333333134651184	0.55	0.5
57	304	700	0.3333333333333333	0.7228896021842957	0.2678571343421936	0.0	0.25	0.2943031907081604	0.23076921701431274
58	460	471	0.3333333333333333	0.5119816660881042	1.0	0.273861289024353	0.5	0.5004698604345321	0.21650634706020355
59	333	412	0.3333333333333333	0.44682520627975464	1.0	0.14433756470680237	0.6666666269302368	0.45156587958335875	0.0
60	460	473	0.3333333333333333	0.6454972624778748	1.0	0.0856398418545723	0.4166666865348816	0.447238427400589	0.0883883461356163
61	461	463	0.3333333333333333	0.3520469665527344	1.0	0.263523131608963	0.5	0.4981140196323395	0.375
62	340	343	0.3333333333333333	0.657763659954071	1.0	0.1154700443148613	0.4166666865348816	0.5129800781607627	0.375
63	340	344	0.6666666666666666	0.6011781692504883	1.0	0.10101524740457535	0.75	0.5475815370678901	0.2857142686843872
64	460	475	0.3333333333333333	0.495422899723053	1.0	0.19876158237457275	0.5833333730697632	0.5305035710334778	0.375
65	301	736	0.3333333333333333	0.3633716106414795	0.1767766922712326	0.12247448414564133	0.1666666865348816	0.20121323317289352	0.1767766922712326
66	340	346	0.3333333333333333	0.4139314889907837	1.0	0.1914854198694229	0.4166666865348816	0.5187024265527725	0.5714285373687744
67	568	729	0.3333333333333333	0.4444444179534912	0.1521451622247696	0.24494898319244385	0.1666666865348816	0.234530508518219	0.16444729268550873
68	340	347	0.3333333333333333	0.5165941715240479	1.0	0.1428571343421936	0.4166666865348816	0.4902235984802246	0.375
69	441	667	0.3333333333333333	0.25	0.19245007634162903	0.48472025990486145	0.3333333134651184	0.2521007299423218	0.0
70	460	490	0.3333333333333333	0.5841830372810364	1.0	0.22499684989452362	0.5	0.526385697722435	0.322748601436615
71	332	441	0.6666666666666666	0.6458333134651184	1.0	0.1388888955116272	0.75	0.7069444417953491	1.0
72	212	309	0.3333333333333333	0.3175426423549652	0.0555555522441864	0.24298086762428284	0.1666666865348816	0.2180876076221466	0.307692289352417
73	578	634	0.3333333333333333	0.3333333432674408	1.0	0.0	0.6666666269302368	0.49999999403953554	0.5
74	583	584	0.3333333333333333	0.36328527331352234	1.0	0.1860903799533844	0.5	0.4445695638656616	0.17347216606140137
75	462	463	0.3333333333333333	0.3520469665527344	1.0	0.1154700443148613	0.28867512941360474	0.46552413552999494	0.5714285373687744
76	341	342	0.3333333333333333	0.4500514268875122	1.0	0.1154700443148613	0.3333333134651184	0.3797709569334984	0.0
77	583	586	0.3333333333333333	0.511904776096344	1.0	0.18276426196098328	0.5833333730697632	0.6556004822254181	1.0
78	433	755	0.3333333333333333	0.6054440140724182	0.8164966106414795	0.125	0.5	0.43438812494277956	0.125
79	303	724	0.3333333333333333	0.5	0.1178511455655098	0.1914854198694229	0.25	0.2295449823141098	0.0883883461356163
80	323	524	0.3333333333333333	0.4638318717479706	0.10101524740457535	0.13832083344459534	0.25	0.2083112597465515	0.0883883461356163
81	340	354	0.3333333333333333	0.5335679650306702	1.0	0.1414213478565216	0.4166666865348816	0.6183311998844147	1.0
82	460	489	0.3333333333333333	0.4321632981300354	1.0	0.1868099421262741	0.5	0.4853331059217453	0.307692289352417
83	462	469	0.3333333333333333	0.6555055379867554	1.0	0.17638340592384338	0.28867512941360474	0.6241128146648407	1.0
84	340	358	0.3333333333333333	0.5192809700965881	1.0	0.14433756470680237	0.5833333730697632	0.4695934310555458	0.10101524740457535
85	201	417	0.3333333333333333	0.36207640171051025	0.0555555522441864	0.0	0.3333333134651184	0.20019305348396302	0.25
86	565	780	0.3333333333333333	0.8333333134651184	1.0	0.3499270975589752	0.6666666269302368	0.6103915065526963	0.2020304948091507
87	463	471	0.3333333333333333	0.5962576270103455	1.0	0.125	0.5	0.4885717868804932	0.22160130739212036
88	462	480	0.3333333333333333	0.3831780254840851	1.0	0.10101524740457535	0.31180477142333984	0.41980875879526136	0.30304574966430664
89	463	470	0.3333333333333333	0.4968009889125824	1.0	0.29658547043800354	0.28867512941360474	0.4914123177528381	0.375
90	340	371	0.3333333333333333	0.4671765863895416	1.0	0.10101524740457535	0.3333333134651184	0.49459073692560196	0.5714285373687744
91	557	864	0.3333333333333333	0.17453642189502716	0.2721655070781708	0.5063269734382629	0.1666666865348816	0.4239391177892685	1.0
92	463	473	0.3333333333333333	0.5355820059776306	1.0	0.19751542806625366	0.5	0.46682253628969195	0.10101524740457535
93	335	422	0.3333333333333333	0.5031152963638306	1.0	0.0883883461356163	0.75	0.4965849980711937	0.1414213478565216
94	463	472	0.3333333333333333	0.5379045605659485	1.0	0.11664236336946487	0.4166666865348816	0.45060635954141615	0.1818181872367859
95	434	754	0.3333333333333333	0.48795005679130554	0.1178511455655098	0.09999999403953552	0.1666666865348816	0.17449357658624648	0.0
96	333	433	0.3333333333333333	0.7833333015441895	1.0	0.0	0.5	0.4566666603088379	0.0
97	340	363	0.3333333333333333	0.5418955683708191	1.0	0.0	0.4166666865348816	0.4119155004620552	0.10101524740457535
98	203	402	0.3333333333333333	0.4787135422229767	0.0555555522441864	0.1767766922712326	0.25	0.19220915734767913	0.0
99	558	844	0.3333333333333333	0.21173524856567383	0.2721655070781708	0.6111111044883728	0.08333331346511841	0.28941741585731506	0.2687419056892395
100	463	466	0.3333333333333333	0.5174936056137085	1.0	0.20412415266036987	0.4166666865348816	0.4562283158302307	0.1428571343421936
101	203	403	0.3333333333333333	0.6477346420288086	0.0555555522441864	0.21650634706020355	0.3333333134651184	0.30062597095966337	0.25
102	583	596	0.3333333333333333	0.75	1.0	0.2075153887271881	0.75	0.6165030777454377	0.375
103	463	465	0.3333333333333333	0.5137799978256226	1.0	0.14719600975513458	0.4166666865348816	0.4655285388231277	0.25
104	342	345	0.3333333333333333	0.6790516376495361	1.0	0.1428571343421936	0.31180477142333984	0.4517427086830139	0.125
105	332	447	0.3333333333333333	0.75	1.0	0.1414213478565216	0.4166666865348816	0.5366176068782806	0.375
106	340	367	0.3333333333333333	0.46521884202957153	1.0	0.09090906381607056	0.5	0.4862255811691284	0.375
107	342	348	0.3333333333333333	0.631906270980835	1.0	0.0	0.2635231018066406	0.4076573014259338	0.1428571343421936
108	203	407	0.3333333333333333	0.6477346420288086	0.0555555522441864	0.2651650309562683	0.3333333134651184	0.31035770773887633	0.25
109	323	539	0.3333333333333333	0.46708810329437256	0.09999999403953552	0.18371173739433289	0.3333333134651184	0.23702967911958694	0.10101524740457535
110	448	619	0.3333333333333333	0.4661561846733093	0.0555555522441864	0.125	0.4166666865348816	0.31267568469047546	0.5
111	463	469	0.3333333333333333	0.3520469665527344	1.0	0.17930477857589722	0.4166666865348816	0.5038893938064575	0.5714285373687744
112	463	480	0.3333333333333333	0.4904332458972931	1.0	0.13984929025173187	0.4166666865348816	0.43796127140522	0.1428571343421936
113	463	482	0.3333333333333333	0.6984479427337646	1.0	0.25164830684661865	0.5833333730697632	0.5268889740109444	0.10101524740457535
114	334	440	0.3333333333333333	0.5511231422424316	1.0	0.17320507764816284	0.5	0.4734370708465576	0.1428571343421936
115	343	350	0.3333333333333333	0.589973509311676	1.0	0.0	0.5	0.4679947018623352	0.25
116	463	481	0.3333333333333333	0.5410448908805847	1.0	0.07216878235340118	0.5	0.4976427346467972	0.375
117	221	240	0.3333333333333333	0.2533113956451416	0.17442269623279572	0.6976149678230286	0.3333333134651184	0.3644637495279312	0.3636363744735718
118	333	451	0.3333333333333333	0.8333333134651184	1.0	0.1914854198694229	0.5833333730697632	0.571630421280861	0.25
119	340	381	0.3333333333333333	0.7588760256767273	1.0	0.23717081546783447	0.5	0.5822018623352051	0.4149624705314636
120	203	421	0.3333333333333333	0.6477346420288086	0.0555555522441864	0.125	0.25	0.265658038854599	0.25
121	337	412	0.3333333333333333	0.7682953476905823	1.0	0.16517186164855957	0.4166666865348816	0.49022982865571973	0.10101524740457535
122	343	353	0.3333333333333333	0.5528684854507446	1.0	0.49441322684288025	0.3952847123146057	0.6885132849216461	1.0
123	101	108	0.3333333333333333	0.6875	0.8164966106414795	0.2222222089767456	0.4166666865348816	0.459346330165863	0.1538461446762085
124	101	107	0.3333333333333333	0.6875	1.0	0.2222222089767456	0.5	0.5127136707305908	0.1538461446762085
125	101	106	0.3333333333333333	0.5929270386695862	0.8164966106414795	0.19999998807907104	0.3333333134651184	0.388551390171051	0.0
126	101	105	0.3333333333333333	0.5929270386695862	1.0	0.19999998807907104	0.4166666865348816	0.4419187426567078	0.0
127	301	763	0.3333333333333333	0.35590261220932007	0.8164966106414795	0.13832083344459534	0.5	0.4227531611919403	0.30304574966430664
128	320	573	0.3333333333333333	0.4166666567325592	0.0555555522441864	0.13501544296741486	0.25	0.19165057986974715	0.10101524740457535
129	584	596	0.3333333333333333	0.36328527331352234	1.0	0.0714285671710968	0.5833333730697632	0.45340114533901216	0.2489585131406784
130	462	485	0.3333333333333333	0.6875	1.0	0.0	0.31180477142333984	0.499860954284668	0.5
131	463	475	0.3333333333333333	0.5739738941192627	1.0	0.20286020636558533	0.4166666865348816	0.6387001574039459	1.0
132	302	754	0.3333333333333333	0.4629100561141968	0.1178511455655098	0.1428571343421936	0.25	0.19472366720438003	0.0
133	311	664	0.3333333333333333	0.41251233220100403	0.21650634706020355	0.0	0.1666666865348816	0.15913707315921782	0.0
134	317	604	0.3333333333333333	0.3617088794708252	0.0555555522441864	0.4821428656578064	0.3333333134651184	0.44654812216758727	1.0
135	343	344	0.3333333333333333	0.6977211236953735	1.0	0.05832118168473244	0.4166666865348816	0.5845417983829975	0.75
136	203	413	0.3333333333333333	0.3516777753829956	0.0555555522441864	0.21245914697647095	0.3333333134651184	0.24060515761375428	0.25
137	463	474	0.3333333333333333	0.4308471381664276	1.0	0.18633900582790375	0.5	0.49843722879886626	0.375
138	340	375	0.3333333333333333	0.4182390570640564	1.0	0.09313146024942398	0.5	0.47727410346269605	0.375
139	203	414	0.3333333333333333	0.4012134075164795	0.0555555522441864	0.21650634706020355	0.25	0.1846550613641739	0.0
140	463	477	0.3333333333333333	0.5777183771133423	1.0	0.1946619600057602	0.4166666865348816	0.5128094047307968	0.375
141	464	467	0.3333333333333333	0.5717170834541321	1.0	0.23814484477043152	0.4166666865348816	0.5453057229518891	0.5
142	585	587	0.3333333333333333	0.1454545259475708	1.0	0.2222222089767456	0.8333333134651184	0.5202020049095154	0.3999999761581421
143	307	706	0.3333333333333333	0.5355654358863831	0.0883883461356163	0.1767766922712326	0.4166666865348816	0.2843042626976967	0.20412415266036987
144	323	546	0.3333333333333333	0.2522674798965454	0.09999999403953552	0.8999999761581421	0.25	0.4128763020038605	0.5621140599250793
145	203	415	0.3333333333333333	0.4012134075164795	0.0555555522441864	0.125	0.25	0.3663537919521332	1.0
146	343	347	0.3333333333333333	0.6999627947807312	1.0	0.11664236336946487	0.5	0.6633210316300392	1.0
147	203	416	0.3333333333333333	0.45568400621414185	0.0555555522441864	0.1414213478565216	0.3333333134651184	0.19719884395599366	0.0
148	463	478	0.3333333333333333	0.5989068150520325	1.0	0.13693062961101532	0.4166666865348816	0.45070387572050097	0.10101524740457535
149	464	468	0.3333333333333333	0.6157233119010925	1.0	0.2182178795337677	0.5833333730697632	0.5011325821280479	0.0883883461356163
150	302	758	0.3333333333333333	0.39030921459198	0.8164966106414795	0.10101524740457535	0.3333333134651184	0.32823087722063066	0.0
151	312	658	0.3333333333333333	0.25421690940856934	0.10101524740457535	0.8333333134651184	0.3333333134651184	0.3438035175204277	0.19711880385875702
152	332	458	0.3333333333333333	0.5303300619125366	1.0	0.6000000238418579	0.6666666269302368	0.5843993425369263	0.125
153	343	349	0.3333333333333333	0.46945786476135254	1.0	0.25	0.4166666865348816	0.5022249102592469	0.375
154	101	109	0.3333333333333333	0.5432668924331665	1.0	0.0	0.4166666865348816	0.5919867157936096	1.0
155	203	419	0.3333333333333333	0.5204164981842041	0.0555555522441864	0.21650634706020355	0.3333333134651184	0.2251623421907425	0.0
156	439	731	0.3333333333333333	0.5782405138015747	0.8164966106414795	0.2357022613286972	0.4166666865348816	0.5205323308706283	0.5555555820465088
157	465	471	0.3333333333333333	0.759202778339386	1.0	0.125	0.5	0.5268405556678772	0.25
158	344	350	0.3333333333333333	0.5267523527145386	1.0	0.32950177788734436	0.5833333730697632	0.516488927602768	0.1428571343421936
159	465	470	0.3333333333333333	0.5233734250068665	1.0	0.1666666865348816	0.2635231018066406	0.45737930536270144	0.3333333134651184
160	465	473	0.3333333333333333	0.48591265082359314	1.0	0.19436506927013397	0.5833333730697632	0.48158973455429077	0.14433757960796356
161	203	430	0.3333333333333333	0.5511981844902039	0.0555555522441864	0.279508501291275	0.4166666865348816	0.2605857849121094	0.0
162	222	240	0.3333333333333333	0.2533113956451416	0.17442269623279572	0.7118052244186401	0.25	0.30939969420433044	0.15745915472507477
163	343	361	0.3333333333333333	0.49051633477211	1.0	0.3506772518157959	0.4166666865348816	0.6515720546245575	1.0
164	463	492	0.3333333333333333	0.3222777843475342	0.10101524740457535	0.14433756470680237	0.1666666865348816	0.22378252893686296	0.38461536169052124
165	465	472	0.3333333333333333	0.6035324335098267	1.0	0.2474358230829239	0.5	0.4868603140115738	0.08333331346511841
166	586	593	0.3333333333333333	0.4833333492279053	1.0	0.29119008779525757	0.4166666865348816	0.5382380247116089	0.5
167	203	431	0.3333333333333333	0.5170697569847107	0.0555555522441864	0.25	0.5	0.2645250618457794	0.0
168	329	502	0.3333333333333333	0.46176883578300476	0.10101524740457535	0.21639175713062286	0.25	0.25198901146650315	0.23076921701431274
169	586	596	0.3333333333333333	0.4285714328289032	1.0	0.2762725353240967	0.6666666269302368	0.5493021190166474	0.375
170	465	475	0.6666666666666666	0.8050764799118042	1.0	0.24845197796821594	0.8333333134651184	0.6273723542690277	0.25
171	343	363	0.3333333333333333	0.47821176052093506	1.0	0.5005552768707275	0.5833333730697632	0.5300977513194084	0.0883883461356163
172	344	353	0.3333333333333333	0.5402617454528809	1.0	0.16517186164855957	0.31180477142333984	0.553447675704956	0.75
173	343	364	0.3333333333333333	0.4916118085384369	1.0	0.2813657224178314	0.4166666865348816	0.51292884349823	0.375
174	344	354	0.3333333333333333	0.6863247156143188	1.0	0.15811388194561005	0.5	0.5260305732488633	0.2857142686843872
175	216	303	0.3333333333333333	0.5117663145065308	0.0555555522441864	0.0	0.25	0.19881971180438995	0.1767766922712326
176	101	122	0.3333333333333333	0.8541666269302368	0.8164966106414795	0.1666666865348816	0.4166666865348816	0.4507993221282959	0.0
177	101	121	0.3333333333333333	0.5625	1.0	0.1666666865348816	0.5	0.47440476417541505	0.1428571343421936
178	340	47	0.3333333333333333	0.5282307267189026	1.0	0.0	0.4166666865348816	0.46397948265075684	0.375
179	340	48	0.3333333333333333	0.5282307267189026	0.8164966106414795	0.0	0.3333333134651184	0.3886451363563538	0.2651650309562683
180	102	109	0.3333333333333333	0.5432668924331665	0.8164966106414795	0.0	0.3333333134651184	0.5386193633079529	1.0
181	102	108	0.3333333333333333	0.6875	1.0	0.2222222089767456	0.5	0.5127136707305908	0.1538461446762085
182	101	117	0.3333333333333333	0.5091750621795654	1.0	0.1666666865348816	0.4166666865348816	0.45183502435684203	0.1666666865348816
183	102	107	0.3333333333333333	0.6875	0.8164966106414795	0.2222222089767456	0.4166666865348816	0.459346330165863	0.1538461446762085
184	102	106	0.3333333333333333	0.5929270386695862	1.0	0.19999998807907104	0.4166666865348816	0.4419187426567078	0.0
185	102	105	0.3333333333333333	0.5929270386695862	0.8164966106414795	0.19999998807907104	0.3333333134651184	0.388551390171051	0.0
186	343	354	0.3333333333333333	0.6719064712524414	1.0	0.48819395899772644	0.5	0.6070200860500335	0.375
187	203	423	0.3333333333333333	0.6211299300193787	0.0555555522441864	0.0	0.25	0.235337096452713	0.25
188	215	303	0.3333333333333333	0.5117663145065308	0.0555555522441864	0.12256895750761032	0.3333333134651184	0.29951315373182297	0.47434163093566895
189	465	466	0.3333333333333333	0.7066216468811035	1.0	0.2651650309562683	0.5	0.5276906728744507	0.1666666865348816
190	303	755	0.3333333333333333	0.5303300619125366	0.8164966106414795	0.3061862289905548	0.4166666865348816	0.44929125607013704	0.1767766922712326
191	343	355	0.3333333333333333	0.5408219695091248	1.0	0.1111111044883728	0.4166666865348816	0.6137199521064758	1.0
192	203	424	0.3333333333333333	0.49826085567474365	0.0555555522441864	0.1767766922712326	0.3333333134651184	0.2627852827310562	0.25
193	343	356	0.3333333333333333	0.5849975943565369	1.0	0.1154700443148613	0.4166666865348816	0.623426865041256	1.0
194	444	678	0.3333333333333333	0.547722578048706	0.0	0.18333333730697632	0.4166666865348816	0.4295445203781128	1.0
195	344	347	0.3333333333333333	0.7127801179885864	1.0	0.2474358230829239	0.4166666865348816	0.6253765255212784	0.75
196	310	688	0.3333333333333333	0.4440076947212219	0.263523131608963	0.1767766922712326	0.1666666865348816	0.41019484102725984	1.0
197	203	427	0.3333333333333333	0.4787135422229767	0.0555555522441864	0.125	0.25	0.1818538188934326	0.0
198	463	489	0.3333333333333333	0.5502315759658813	1.0	0.18708285689353943	0.5833333730697632	0.5410526335239411	0.38461536169052124
199	340	389	0.3333333333333333	0.46521884202957153	1.0	0.1914854198694229	0.4166666865348816	0.48967418968677523	0.375
200	343	359	0.3333333333333333	0.5822365283966064	1.0	0.1428571343421936	0.4166666865348816	0.6283520698547364	1.0
201	203	429	0.3333333333333333	0.5511981844902039	0.0555555522441864	0.125	0.25	0.19635074734687805	0.0
202	444	690	0.3333333333333333	0.4749999940395355	0.0	0.10101524740457535	0.3333333134651184	0.18186971098184584	0.0
203	465	480	0.3333333333333333	0.8055555820465088	1.0	0.2142857015132904	0.5833333730697632	0.5783699572086334	0.28867512941360474
204	466	470	0.3333333333333333	0.46137291193008423	1.0	0.25	0.2635231018066406	0.41997920274734496	0.125
205	466	472	0.3333333333333333	0.7061601877212524	1.0	0.25	0.4166666865348816	0.4745653748512268	0.0
206	221	260	0.3333333333333333	0.49183139204978943	0.17442269623279572	0.4032341539859772	0.25	0.3638976484537125	0.5
207	343	371	0.3333333333333333	0.5340273380279541	1.0	0.15673348307609558	0.2635231018066406	0.49085678458213805	0.5
208	344	361	0.3333333333333333	0.3635006844997406	1.0	0.15023130178451538	0.4166666865348816	0.5360797345638275	0.75
209	464	491	0.3333333333333333	0.4221203923225403	1.0	0.06804139167070389	0.6666666269302368	0.6313656821846962	1.0
210	466	471	0.3333333333333333	0.7478822469711304	1.0	0.125	0.4166666865348816	0.5063549995422363	0.24222606420516968
211	203	441	0.3333333333333333	0.6009252071380615	0.0555555522441864	0.0883883461356163	0.3333333134651184	0.26564048379659655	0.25
212	343	372	0.3333333333333333	0.7053515911102295	1.0	0.2748737037181854	0.5833333730697632	0.5877117335796356	0.375
213	466	473	0.3333333333333333	0.4437342584133148	1.0	0.07216878235340118	0.5	0.43175203502178194	0.1428571343421936
214	203	442	0.3333333333333333	0.5379143357276917	0.0555555522441864	0.125	0.28867512941360474	0.23678434193134307	0.1767766922712326
215	311	693	0.3333333333333333	0.4018796384334564	0.18333333730697632	0.19364915788173676	0.1666666865348816	0.2391057640314102	0.25
216	343	373	0.3333333333333333	0.5729545950889587	1.0	0.11664236336946487	0.4166666865348816	0.621252728998661	1.0
217	344	363	0.3333333333333333	0.42007389664649963	1.0	0.06804139167070389	0.4166666865348816	0.4011594444513321	0.10101524740457535
218	345	353	0.3333333333333333	0.5665577054023743	1.0	0.1649572104215622	0.3333333134651184	0.612969645857811	1.0
219	465	486	0.3333333333333333	0.4432026147842407	1.0	0.1414213478565216	0.4166666865348816	0.46692479252815244	0.3333333134651184
220	329	514	0.3333333333333333	0.46176883578300476	0.10101524740457535	0.1613743007183075	0.3333333134651184	0.4114983394742012	1.0
221	343	374	0.3333333333333333	0.455252081155777	1.0	0.6078193783760071	0.5833333730697632	0.7292809665203095	1.0
222	437	765	0.3333333333333333	0.48115384578704834	0.8164966106414795	0.20327889919281006	0.3333333134651184	0.4032161712646484	0.1818181872367859
223	466	475	0.3333333333333333	0.7054680585861206	1.0	0.1111111044883728	0.4166666865348816	0.4752205967903137	0.1428571343421936
224	344	365	0.3333333333333333	0.5565467476844788	1.0	0.0625	0.4166666865348816	0.4928569674491882	0.4285714030265808
225	216	314	0.3333333333333333	0.4787135422229767	0.0555555522441864	0.26226523518562317	0.25	0.25260813534259796	0.21650634706020355
226	101	133	0.3333333333333333	0.6458333134651184	1.0	0.0	0.3333333134651184	0.42083332538604734	0.125
227	102	123	0.3333333333333333	0.46770715713500977	0.8164966106414795	0.1666666865348816	0.3333333134651184	0.38184075355529784	0.125
228	101	132	0.3333333333333333	0.625	0.8164966106414795	0.2721655070781708	0.3333333134651184	0.427076755464077	0.0883883461356163
229	102	122	0.3333333333333333	0.8541666269302368	1.0	0.1666666865348816	0.5	0.5041666626930237	0.0
230	101	131	0.3333333333333333	0.625	1.0	0.2721655070781708	0.4166666865348816	0.4877664387226105	0.125
